Tab;SIGNAL NAME;TEST_VALERE;"PORT ADDRESS 
(in decimal)";"OFFSET 
(number of bits, in decimal)";SIZE ;"TYPE 
(integer, float, boolean)";"Signed/
Unsigned";Sender;Receiver;Description;Type;Test 6 mai 2021;Fait;Configuration V1;Type de message V1;Fréquence pour logger;Testé via;Valeur en permanence sur MVB;Valeurs furtives sur MVB
MPU;MPU_CInhibCanRiomMaster;;0x220;0;1;BOOL;BOOLEAN1;orgmpu;riom2;Inhibition du RIOM CAN maitre;;;;;;;;;
MPU;Reset_RIOM2;;0x220;5;1;BOOL;BOOLEAN1;orgmpu;riom2;Ctrl :;;;;;;;;;
MPU;Stop_of_train_system_RIOM2;;0x220;6;1;BOOL;BOOLEAN1;orgmpu;riom2;Ctrl :;;;;;;;;;
MPU;Maintenance_RIOM2;;0x220;7;1;BOOL;BOOLEAN1;orgmpu;riom2;Ctrl :;;;;;;;;;
MPU;State_RIOM3;;0x340;0;8;BYTE;UNSIGNED8;riom3;orgmpu;State :;;;;;;;;;
MPU;Mode_RIOM3;;0x340;8;8;BYTE;UNSIGNED8;riom3;orgmpu;Mode :;;;;;;;;;
MPU;Reset_RIOM3;;0x240;5;1;BOOL;BOOLEAN1;orgmpu;riom3;Ctrl :;;;;;;;;;
MPU;Stop_of_train_system_RIOM3;;0x240;6;1;BOOL;BOOLEAN1;orgmpu;riom3;Ctrl :;;;;;;;;;
MPU;Maintenance_RIOM3;;0x240;7;1;BOOL;BOOLEAN1;orgmpu;riom3;Ctrl :;;;;;;;;;
MPU;State_RIOM4;;0x360;0;8;BYTE;UNSIGNED8;riom4;orgmpu;State :;;;;;;;;;
MPU;Mode_RIOM4;;0x360;8;8;BYTE;UNSIGNED8;riom4;orgmpu;Mode :;;;;;;;;;
MPU;Reset_RIOM4;;0x260;5;1;BOOL;BOOLEAN1;orgmpu;riom4;Ctrl :;;;;;;;;;
MPU;Stop_of_train_system_RIOM4;;0x260;6;1;BOOL;BOOLEAN1;orgmpu;riom4;Ctrl :;;;;;;;;;
MPU;Maintenance_RIOM4;;0x260;7;1;BOOL;BOOLEAN1;orgmpu;riom4;Ctrl :;;;;;;;;;
MPU;State_RIOM5;;0x380;0;8;BYTE;UNSIGNED8;riom5;orgmpu;State :;;;;;;;;;
MPU;Mode_RIOM5;;0x380;8;8;BYTE;UNSIGNED8;riom5;orgmpu;Mode :;;;;;;;;;
MPU;MPU_CInhibCanRiomRed;;0x280;0;1;BOOL;BOOLEAN1;orgmpu;riom5;Inhibition du RIOM CAN veille;;;;;;;;;
MPU;Reset_RIOM5;;0x280;5;1;BOOL;BOOLEAN1;orgmpu;riom5;Ctrl :;;;;;;;;;
MPU;Stop_of_train_system_RIOM5;;0x280;6;1;BOOL;BOOLEAN1;orgmpu;riom5;Ctrl :;;;;;;;;;
MPU;Maintenance_RIOM5;;0x280;7;1;BOOL;BOOLEAN1;orgmpu;riom5;Ctrl :;;;;;;;;;
MPU;State_RIOM6;;0x3A0;0;8;BYTE;UNSIGNED8;riom6;orgmpu;State :;;;;;;;;;
MPU;Mode_RIOM6;;0x3A0;8;8;BYTE;UNSIGNED8;riom6;orgmpu;Mode :;;;;;;;;;
MPU;Reset_RIOM6;;0x2A0;5;1;BOOL;BOOLEAN1;orgmpu;riom6;Ctrl :;;;;;;;;;
MPU;Stop_of_train_system_RIOM6;;0x2A0;6;1;BOOL;BOOLEAN1;orgmpu;riom6;Ctrl :;;;;;;;;;
MPU;Maintenance_RIOM6;;0x2A0;7;1;BOOL;BOOLEAN1;orgmpu;riom6;Ctrl :;;;;;;;;;
RIOM1;LI_BdyCatchrMonitrIsol_1;;0x301;0;1;BOOL;BOOLEAN1;riom1;orgmpu;Commutateur shuntage chasse-corps;;;;;;;;;
RIOM1;LI_DrsCtrIsolSw_1;;0x301;1;1;BOOL;BOOLEAN1;riom1;orgmpu;Commutateur shuntage contrôle portes;;;;;;;;;
RIOM1;LI_DirectPwrSplySw_1;;0x301;2;1;BOOL;BOOLEAN1;riom1;orgmpu;Commutateur alimentation directe;;;;;;;;;
RIOM1;LI_MushroomSB_1;;0x301;3;1;BOOL;BOOLEAN1;riom1;orgmpu;Commutateur coup de poing freinage secours;;;;;;;;;
RIOM1;LI_04_R1;;0x301;4;1;BOOL;BOOLEAN1;riom1;orgmpu;Commutateur test freins;;;;;;;;;
RIOM1;LI_03_R1;;0x301;5;1;BOOL;BOOLEAN1;riom1;orgmpu;Freins isolés bogie moteur;;;;;;;;;
RIOM1;LI_02_R1;;0x301;6;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_BCE1BrkAppl;;0x301;7;1;BOOL;BOOLEAN1;riom1;orgmpu;Freins appliqués BCE1 (M1);;;;;;;;;
RIOM1;LI_PbSand_1;;0x301;8;1;BOOL;BOOLEAN1;riom1;orgmpu;Commande manuelle sablage;;;;;;;;;
RIOM1;LI_15_R1;;0x301;9;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_CrpBox1OK;;0x301;10;1;BOOL;BOOLEAN1;riom1;orgmpu;Boitier priorité carrefour OK cab1;;;;;;;;;
RIOM1;LI_13_R1;;0x301;11;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_PbRearFogLight_1;;0x301;12;1;BOOL;BOOLEAN1;riom1;orgmpu;Bouton poussoir feux de brouillard arrières;;;;;;;;;
RIOM1;LI_DdManActive_1;;0x301;13;1;BOOL;BOOLEAN1;riom1;orgmpu;Isolement veille automatique;;;;;;;;;
RIOM1;LI_DdManCtrl_1;;0x301;14;1;BOOL;BOOLEAN1;riom1;orgmpu;Vigilence veille automatique (fonction 24);;;;;;;;;
RIOM1;LI_EBHandle_1;;0x301;15;1;BOOL;BOOLEAN1;riom1;orgmpu;FU manipulateur;;;;;;;;;
RIOM1;LI_PBLightRoom1_1;;0x301;16;1;BOOL;BOOLEAN1;riom1;orgmpu;Demande éclairage salle;;;;;;;;;
RIOM1;LI_23_R1;;0x301;17;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_22_R1;;0x301;18;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_21_R1;;0x301;19;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_20_R1;;0x301;20;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_19_R1;;0x301;21;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_18_R1;;0x301;22;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_TpsBox1OK;;0x301;23;1;BOOL;BOOLEAN1;riom1;orgmpu;Défaut boîtier télécommande d'aiguilles;;;;;;;;;
RIOM1;LI_32_R1;;0x301;24;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_31_R1;;0x301;25;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_LowPantoPB_1;;0x301;26;1;BOOL;BOOLEAN1;riom1;orgmpu;Bouton poussoir descente pantographe;;;;;;;;;
RIOM1;LI_PrpClean;;0x301;27;1;BOOL;BOOLEAN1;riom1;orgmpu;"Commutateur préparation nettoyage sur ""P""";;;;;;;;;
RIOM1;LI_DrvSwPosSM_1;;0x301;28;1;BOOL;BOOLEAN1;riom1;orgmpu;Commutateur de conduite sur conduite manoeuvre;;;;;;;;;
RIOM1;LI_DrvSwPosNM_1;;0x301;29;1;BOOL;BOOLEAN1;riom1;orgmpu;Commutateur de conduite sur conduite normale;;;;;;;;;
RIOM1;LI_DrvSwPosP_1;;0x301;30;1;BOOL;BOOLEAN1;riom1;orgmpu;Commutateur de conduite sur préparation;;;;;;;;;
RIOM1;LI_DrvSwPosN_1;;0x301;31;1;BOOL;BOOLEAN1;riom1;orgmpu;Commutateur de conduite sur neutre;;;;;;;;;
RIOM1;LI_PbDefrost_1;;0x301;32;1;BOOL;BOOLEAN1;riom1;orgmpu;Bouton poussoir dégivrage;;;;;;;;;
RIOM1;LI_WScreenTempLow_1;;0x301;33;1;BOOL;BOOLEAN1;riom1;orgmpu;Contrôle surchauffe pare-brise;;;;;;;;;
RIOM1;LI_PbResetUnlockHdl_1;;0x301;34;1;BOOL;BOOLEAN1;riom1;orgmpu;Sélection réarmament déverrouillage secours (Bouton poussoir lumineux réarmement poignée de secours);;;;;;;;;
RIOM1;LI_PbGeneralOpening_1;;0x301;35;1;BOOL;BOOLEAN1;riom1;orgmpu;Sélection d’ouverture générale portes (Bouton poussoir lumineux ouverture générale);;;;;;;;;
RIOM1;LI_PbDoorsClosure_1;;0x301;36;1;BOOL;BOOLEAN1;riom1;orgmpu;Sélection fermeture forcée des portes (Bouton poussoir lumineux commande fermeture forcée);Etat;Y;X;;;;;;
RIOM1;LI_PbRelease1;;0x301;37;1;BOOL;BOOLEAN1;riom1;orgmpu;Sélection autorisation d’ouverture portes (Bouton poussoir lumineux déverrouillage portes);;;;;;;;;
RIOM1;LI_PbRgtSideSlt_1;;0x301;38;1;BOOL;BOOLEAN1;riom1;orgmpu;Sélection de côté droit (Bouton poussoir lumineux sélection côté droite);;;;;;;;;
RIOM1;LI_PbLftSideSlt_1;;0x301;39;1;BOOL;BOOLEAN1;riom1;orgmpu;Sélection de côté gauche (Bouton poussoir lumineux sélection côté gauche);;;;;;;;;
RIOM1;LI_RollBackSw_1;;0x301;40;1;BOOL;BOOLEAN1;riom1;orgmpu;Commutateur shuntage rollback activé;;;;;;;;;
RIOM1;LI_47_R1;;0x301;41;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_46_R1;;0x301;42;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_45_R1;;0x301;43;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_44_R1;;0x301;44;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_PbLubr_1;;0x301;45;1;BOOL;BOOLEAN1;riom1;orgmpu;Bouton poussoir commande manuelle graissage;;;;;;;;;
RIOM1;LI_SwIntermittent_1;;0x301;46;1;BOOL;BOOLEAN1;riom1;orgmpu;Commutateur essui-glace intermittent;;;;;;;;;
RIOM1;LI_PbWasher_1;;0x301;47;1;BOOL;BOOLEAN1;riom1;orgmpu;Bouton poussoir lave-glace;;;;;;;;;
RIOM1;LI_56_R1;;0x301;48;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_55_R1;;0x301;49;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_54_R1;;0x301;50;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_53_R1;;0x301;51;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_BCE2BrkIsolCtrl;;0x301;52;1;BOOL;BOOLEAN1;riom1;orgmpu;Commande isolement équipement frein BCE2 (NP);;;;;;;;;
RIOM1;LI_BCE3BrkIsolCtrl;;0x301;53;1;BOOL;BOOLEAN1;riom1;orgmpu;Commande isolement équipement frein BCE3 (M2);;;;;;;;;
RIOM1;LI_50_R1;;0x301;54;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_49_R1;;0x301;55;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_64_R1;;0x301;56;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_63_R1;;0x301;57;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_PbDrvDoorOpening_1;;0x301;58;1;BOOL;BOOLEAN1;riom1;orgmpu;Sélection accès conducteur (Bouton poussoir ouverture porte avant droite);Etat;Y;X;;;;;;
RIOM1;LI_61_R1;;0x301;59;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_60_R1;;0x301;60;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_59_R1;;0x301;61;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_58_R1;;0x301;62;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_57_R1;;0x301;63;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_BdyCatchrMonitrIsol_1_D;;0x301;64;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_DrsCtrIsolSw_1_D;;0x301;65;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_DirectPwrSplySw_1_D;;0x301;66;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_MushroomSB_1_D;;0x301;67;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_04_R1_D;;0x301;68;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_03_R1_D;;0x301;69;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_02_R1_D;;0x301;70;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_BCE1BrkAppl_D;;0x301;71;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_PbSand_1_D;;0x301;72;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_15_R1_D;;0x301;73;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_CrpBox1OK_D;;0x301;74;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_13_R1_D;;0x301;75;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_PbRearFogLight_1_D;;0x301;76;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_DdManActive_1_D;;0x301;77;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_DdManCtrl_1_D;;0x301;78;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_EBHandle_1_D;;0x301;79;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_PBLightRoom1_1_D;;0x301;80;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_23_R1_D;;0x301;81;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_22_R1_D;;0x301;82;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_21_R1_D;;0x301;83;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_20_R1_D;;0x301;84;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_19_R1_D;;0x301;85;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_18_R1_D;;0x301;86;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_TpsBox1OK_D;;0x301;87;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_32_R1_D;;0x301;88;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_31_R1_D;;0x301;89;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_LowPantoPB_1_D;;0x301;90;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_PrpClean_D;;0x301;91;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_DrvSwPosSM_1_D;;0x301;92;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_DrvSwPosNM_1_D;;0x301;93;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_DrvSwPosP_1_D;;0x301;94;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_DrvSwPosN_1_D;;0x301;95;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_PbDefrost_1_D;;0x301;96;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_WScreenTempLow_1_D;;0x301;97;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_PbResetUnlockHdl_1_D;;0x301;98;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_PbGeneralOpening_1_D;;0x301;99;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_PbDoorsClosure_1_D;;0x301;100;1;BOOL;BOOLEAN1;riom1;orgmpu;;Etat;Y;X;;;;;;
RIOM1;LI_PbRelease1_D;;0x301;101;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_PbRgtSideSlt_1_D;;0x301;102;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_PbLftSideSlt_1_D;;0x301;103;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_RollBackSw_1_D;;0x301;104;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_47_R1_D;;0x301;105;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_46_R1_D;;0x301;106;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_45_R1_D;;0x301;107;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_44_R1_D;;0x301;108;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_PbLubr_1_D;;0x301;109;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_SwIntermittent_1_D;;0x301;110;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_PbWasher_1_D;;0x301;111;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_56_R1_D;;0x301;112;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_55_R1_D;;0x301;113;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_54_R1_D;;0x301;114;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_53_R1_D;;0x301;115;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_BCE2BrkIsolCtrl_D;;0x301;116;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_BCE3BrkIsolCtrl_D;;0x301;117;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_50_R1_D;;0x301;118;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_49_R1_D;;0x301;119;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_64_R1_D;;0x301;120;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_63_R1_D;;0x301;121;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_PbDrvDoorOpening_1_D;;0x301;122;1;BOOL;BOOLEAN1;riom1;orgmpu;;Etat;Y;X;;;;;;
RIOM1;LI_61_R1_D;;0x301;123;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_60_R1_D;;0x301;124;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_59_R1_D;;0x301;125;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_58_R1_D;;0x301;126;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LI_57_R1_D;;0x301;127;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_CmdRearFogLight_1_D;;0x301;128;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_07_R1_D;;0x301;129;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_06_R1_D;;0x301;130;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_HvPresLight_1_D;;0x301;131;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_IsolMode_1_D;;0x301;132;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_BATMode_1_D;;0x301;133;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_APSMode_1_D;;0x301;134;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_LACMode_1_D;;0x301;135;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_DDUAlarm2_1_D;;0x301;136;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_Screen2LightAdjust_1_D;;0x301;137;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_DoorOpenLight_1_D;;0x301;138;1;BOOL;BOOLEAN1;riom1;orgmpu;;Etat;Y;X;;;;;;
RIOM1;LO_RqstLightOn_1_D;;0x301;139;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_GenOpenLight_1_D;;0x301;140;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_DoorsClosure_1_D;;0x301;141;1;BOOL;BOOLEAN1;riom1;orgmpu;;Etat;Y;X;;;;;;
RIOM1;LO_PbRgtSideLight_1_D;;0x301;142;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_PbLftSideLight_1_D;;0x301;143;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_Screen1LightAdjust_1_D;;0x301;144;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_23_R1_D;;0x301;145;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_22_R1_D;;0x301;146;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_21_R1_D;;0x301;147;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_SpeedLimitLight_1_D;;0x301;148;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_LowPantoLight_1_D;;0x301;149;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_DDePrpLight_1_D;;0x301;150;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_BrkMajFltLight_1_D;;0x301;151;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_32_R1_D;;0x301;152;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_SandLight_1_D;;0x301;153;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_CmdDefrost_1_D;;0x301;154;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_CmdWiper_1_D;;0x301;155;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_28_R1_D;;0x301;156;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_27_R1_D;;0x301;157;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_DoorClsLck_D;;0x301;158;1;BOOL;BOOLEAN1;riom1;orgmpu;;Etat;Y;X;;;;;;
RIOM1;LO_DoorCls_D;;0x301;159;1;BOOL;BOOLEAN1;riom1;orgmpu;;Etat;Y;X;;;;;;
RIOM1;AI_McPosition_1;;0x302;0;16;INT;INTEGER16;riom1;orgmpu;Position analogique du manipulateur de conduite;;;;;;;;;
RIOM1;AI_02_R1;;0x302;16;16;INT;INTEGER16;riom1;orgmpu;;;;;;;;;;
RIOM1;AI_03_R1;;0x302;32;16;INT;INTEGER16;riom1;orgmpu;;;;;;;;;;
RIOM1;AI_04_R1;;0x302;48;16;INT;INTEGER16;riom1;orgmpu;;;;;;;;;;
RIOM1;ALIM_ANA_R1_D;;0x302;67;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;AI_04_R1_D;;0x302;68;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;AI_03_R1_D;;0x302;69;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;AI_02_R1_D;;0x302;70;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;AI_McPosition_1_D;;0x302;71;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;AO_04_R1_D;;0x302;76;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;AO_03_R1_D;;0x302;77;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;AO_02_R1_D;;0x302;78;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;AO_01_R1_D;;0x302;79;1;BOOL;BOOLEAN1;riom1;orgmpu;;;;;;;;;;
RIOM1;LO_CmdRearFogLight_1;;0x201;0;1;BOOL;BOOLEAN1;orgmpu;riom1;Commande feux de brouillard arrière;;;;;;;;;
RIOM1;LO_07_R1;;0x201;1;1;BOOL;BOOLEAN1;orgmpu;riom1;;;;;;;;;;
RIOM1;LO_06_R1;;0x201;2;1;BOOL;BOOLEAN1;orgmpu;riom1;;;;;;;;;;
RIOM1;LO_HvPresLight_1;;0x201;3;1;BOOL;BOOLEAN1;orgmpu;riom1;Commande voyant présence haute tension;;;;;;;;;
RIOM1;LO_IsolMode_1;;0x201;4;1;BOOL;BOOLEAN1;orgmpu;riom1;"Commande voyant ""Mode isolement"" en cabine C1";;;;;;;;;
RIOM1;LO_BATMode_1;;0x201;5;1;BOOL;BOOLEAN1;orgmpu;riom1;"Commande voyant ""Mode batterie"" en cabine C1";;;;;;;;;
RIOM1;LO_APSMode_1;;0x201;6;1;BOOL;BOOLEAN1;orgmpu;riom1;"Commande voyant ""Alimentation par le sol"" en cabine C1";;;;;;;;;
RIOM1;LO_LACMode_1;;0x201;7;1;BOOL;BOOLEAN1;orgmpu;riom1;"Commande voyant ""Alimentation par caténaire"" en cabine C1";;;;;;;;;
RIOM1;LO_DDUAlarm2_1;;0x201;8;1;BOOL;BOOLEAN1;orgmpu;riom1;Signalisation défaut/alarme;;;;;;;;;
RIOM1;LO_Screen2LightAdjust_1;;0x201;9;1;BOOL;BOOLEAN1;orgmpu;riom1;Réglage luminosité écrans rétrovision;;;;;;;;;
RIOM1;LO_DoorOpenLight_1;;0x201;10;1;BOOL;BOOLEAN1;orgmpu;riom1;Signalisation visuelle cabine « portes ouvertes » (Voyant portes ouvertes);Etat;Y;X;;;;;;
